"","load","honeycomb_mode","ipa_bound","bound","ipa_consistency","lease","condition","mix","read_lat_mean","read_lat_median","read_lat_p95","read_lat_p99","read_rate","incr_lat_mean","incr_lat_median","incr_rate","overall_latency_mean","read_strong_fraction"
"1565",4096,"google","tolerance:0.05","error: 5%","strong","0ms",NA,"read_heavy",61.3061411774,1.890127,172.764372,475.628713,6859.59421444,361.115890376,400.919967,69.3052527741,64.304238669386,0
"1567",4096,"normal","tolerance:0.05","error: 5%","strong","200ms","Normal (high load)","read_heavy",10.4116545239,10.27494,18.698953,22.345767,7239.25692263,196.238252541,250.595392,73.4848398905,12.269920504071,0
"1568",4096,"slowpoke_flat","tolerance:0.05","error: 5%","strong","200ms",NA,"read_heavy",19.9561563733,10.272582,100.376419,121.035551,7113.78147583,312.840434139,345.459577,69.9102295344,22.884999150957,0
"1569",4096,"google","tolerance:0.05","error: 5%","strong","200ms",NA,"read_heavy",48.428897437,1.530097,167.873019,282.870893,6971.94323439,517.682444062,606.79262,70.4156294625,53.12143290325,0
"1571",4096,"normal","tolerance:0.01","error: 1%","strong","0ms","Normal (high load)","read_heavy",11.6308197723,11.204482,19.680065,30.271107,7173.24566118,62.2503208494,65.153354,71.797973233,12.137014783071,0
"1572",4096,"slowpoke_flat","tolerance:0.01","error: 1%","strong","0ms",NA,"read_heavy",32.910862321,10.739011,101.093107,226.320781,7002.38885811,204.813606799,164.010533,70.0820934918,34.62988976578,0
"1574",4096,"flat5","tolerance:0.01","error: 1%","strong","0ms","High load","read_heavy",11.5044680251,5.748199,16.712456,157.617254,7082.55078276,25.7513862323,26.139113,71.9946535849,11.646937207172,0
"1575",4096,"normal","tolerance:0.01","error: 1%","strong","200ms","Normal (high load)","read_heavy",10.7992202585,10.440167,19.206586,23.89737,7169.49841019,253.163344299,256.096061,74.4701530043,13.222861498905,0
"1576",4096,"slowpoke_flat","tolerance:0.01","error: 1%","strong","200ms",NA,"read_heavy",16.0607279375,10.305018,100.239885,101.133828,6928.4378328,387.288458645,355.789122,67.4113103899,19.773005244575,0
"1577",4096,"google","tolerance:0.01","error: 1%","strong","200ms",NA,"read_heavy",51.9095227331,1.616831,168.909444,239.80445,6985.07673521,619.016779785,627.926205,71.0630521669,57.580595303619,0
"1579",4096,"flat5","tolerance:0.01","error: 1%","strong","200ms","High load","read_heavy",5.47182760071,5.314825,6.112064,6.271222,7324.04802833,219.506692935,226.611476,75.0809424033,7.6121762540529,0
"1580",4096,"normal","tolerance:0","error: 0%","strong","0ms","Normal (high load)","read_heavy",12.3037081508,10.760652,21.438789,49.547244,7130.59551213,63.5748331991,66.017666,72.0166820644,12.816419401283,0
"1581",4096,"slowpoke_flat","tolerance:0","error: 0%","strong","0ms",NA,"read_heavy",29.9637303983,10.717023,101.01222,249.422497,6975.41133259,212.881646575,168.029308,71.4352214882,31.792909560067,0
"1583",4096,"flat5","tolerance:0","error: 0%","strong","0ms","High load","read_heavy",13.0024790769,5.794024,17.663536,163.702026,7062.83085492,29.8287390229,26.190988,71.1403480752,13.17074167636,0
"1584",4096,"normal","tolerance:0","error: 0%","strong","200ms","Normal (high load)","read_heavy",10.5114756451,10.392924,18.94823,23.493851,7045.16389036,254.891820519,256.317685,70.3129681409,12.955279093839,0
"1585",4096,"slowpoke_flat","tolerance:0","error: 0%","strong","200ms",NA,"read_heavy",18.2753730765,10.30048,100.353067,101.212108,7069.07523342,397.596296899,362.174816,71.6992029106,22.068582314725,0
"1586",4096,"google","tolerance:0","error: 0%","strong","200ms",NA,"read_heavy",49.7507360148,1.512339,168.399104,330.585542,7021.75412619,626.963589967,631.657673,71.4102279762,55.522864554322,0
"1588",4096,"flat5","tolerance:0","error: 0%","strong","200ms","High load","read_heavy",5.47251362432,5.320044,6.122021,6.227471,6879.28660977,223.699203668,226.649085,69.6815735975,7.6547805247568,0
"1589",128,"normal","tolerance:0.1","error: 10%","strong","0ms",NA,"default",11.2782784802,10.684993,19.565418,33.053817,5683.76229294,33.5261900852,37.161163,1419.85903279,15.7278608012,0
"1590",128,"slowpoke_flat","tolerance:0.1","error: 10%","strong","0ms",NA,"default",18.7831560956,10.93875,101.073034,101.29711,2871.36528675,81.555602526,33.727818,714.409540886,31.33764538168,0
"1591",128,"google","tolerance:0.1","error: 10%","strong","0ms",NA,"default",48.0995415203,2.292937,169.630364,244.970911,1035.56528373,243.839455354,175.069346,261.696631911,87.24752428704,0
"1593",128,"flat5","tolerance:0.1","error: 10%","strong","0ms","Uniform
(5ms)","default",6.72275468973,5.778203,15.734594,16.174164,5853.16970197,13.3630046939,15.73341,1461.04591814,8.050804690564,0
"1594",128,"normal","tolerance:0.05","error: 5%","strong","0ms",NA,"default",11.1040265194,10.708143,19.537203,24.980933,5692.54969633,33.161694533,36.815518,1417.67519223,15.51556012212,0
"1595",128,"slowpoke_flat","tolerance:0.05","error: 5%","strong","0ms",NA,"default",20.7936422099,10.973457,101.118372,101.452622,2489.57245451,96.7486014099,36.967946,622.440206525,35.9846340499,0
"1596",128,"google","tolerance:0.05","error: 5%","strong","0ms",NA,"default",51.2567221226,2.341167,169.699816,329.608984,924.398162897,308.052771117,220.992912,229.756127641,102.61593192148,0
"1598",128,"flat5","tolerance:0.05","error: 5%","strong","0ms","Uniform
(5ms)","default",7.73128759593,5.747645,16.327567,19.590315,5746.10876223,14.1330090279,15.740349,1428.72261055,9.011631882324,0
"1599",128,"normal","tolerance:0.01","error: 1%","strong","0ms",NA,"default",11.0136726914,10.777277,19.107787,23.332584,4814.36338002,43.2787525365,41.513297,1201.46630916,17.46668866042,0
"1600",128,"slowpoke_flat","tolerance:0.01","error: 1%","strong","0ms",NA,"default",22.606151457,11.060683,101.183891,101.393089,1794.11557508,179.457945519,160.445867,443.897496931,53.9765102694,0
"1601",128,"google","tolerance:0.01","error: 1%","strong","0ms",NA,"default",61.1985965136,2.417078,174.906126,348.860244,712.655599477,415.924489873,427.846215,178.571371949,132.14377518548,0
"1603",128,"flat5","tolerance:0.01","error: 1%","strong","0ms","Uniform
(5ms)","default",6.43331673616,5.793689,6.051728,15.961171,5708.75785996,16.1957515112,16.004581,1421.24245808,8.385803691168,0
"1604",128,"normal","tolerance:0","error: 0%","strong","0ms",NA,"default",11.3372657105,11.0091,19.93703,22.653325,4309.2478242,64.6689416641,67.93947,1078.46746768,22.00360090122,0
"1605",128,"slowpoke_flat","tolerance:0","error: 0%","strong","0ms",NA,"default",27.8224299316,11.132637,101.2093,101.490583,1495.70222109,215.987175425,178.018394,376.3545631,65.45537903028,0
"1606",128,"google","tolerance:0","error: 0%","strong","0ms",NA,"default",72.6605894353,2.615532,222.795047,399.467703,679.849104079,446.816863255,445.002661,172.272497634,147.49184419924,0
"1608",128,"flat5","tolerance:0","error: 0%","strong","0ms","Uniform
(5ms)","default",6.57485157393,5.803149,6.096549,16.477553,5705.13895093,23.9115529021,26.519059,1428.79815166,10.042191839564,0
"1609",512,"normal","tolerance:0.1","error: 10%","strong","0ms","Normal","default",11.5153352542,11.021051,20.595548,26.888691,5736.54427382,32.5004164824,37.214957,1431.38075103,15.71235149984,0
"1610",512,"slowpoke_flat","tolerance:0.1","error: 10%","strong","0ms","Slow replica","default",20.807799338,10.707691,100.929652,109.997756,5766.6871759,75.5404904581,32.027337,1442.28065282,31.75433756202,0
"1611",512,"google","tolerance:0.1","error: 10%","strong","0ms",NA,"default",49.6459435644,1.858922,168.340926,211.479155,4745.33987044,173.294354462,164.572102,1181.57965702,74.37562574392,0
"1613",512,"flat5","tolerance:0.1","error: 10%","strong","0ms",NA,"default",7.2347197999,5.764377,15.993756,18.664891,5803.5867222,14.0918472906,15.728088,1452.17998194,8.60614529804,0
"1614",512,"normal","tolerance:0.05","error: 5%","strong","0ms","Normal","default",10.9338932687,10.837928,19.190554,24.12524,5803.22894963,33.7624164659,37.23717,1456.71858941,15.49959790814,0
"1615",512,"slowpoke_flat","tolerance:0.05","error: 5%","strong","0ms","Slow replica","default",18.6065883844,10.719988,100.900111,101.13401,5703.95445631,77.1214034143,32.377142,1418.00851113,30.30955139038,0
"1616",512,"google","tolerance:0.05","error: 5%","strong","0ms",NA,"default",46.5002637549,1.874734,168.292953,182.741034,4346.49059059,196.140096632,169.289671,1077.27981642,76.42823033032,0
"1618",512,"normal","tolerance:0.01","error: 1%","strong","0ms","Normal","default",11.3242979278,10.779261,19.343965,25.957261,5873.75071429,41.6525355254,41.004996,1469.58989391,17.38994544732,0
"1619",512,"slowpoke_flat","tolerance:0.01","error: 1%","strong","0ms","Slow replica","default",26.2347484015,10.744895,100.922367,101.114289,5317.67395256,129.511733533,129.561613,1331.66230013,46.8901454278,0
"1620",512,"google","tolerance:0.01","error: 1%","strong","0ms",NA,"default",67.5210120994,33.35865,170.038514,238.333735,2905.9908864,342.829407413,390.991145,720.955731078,122.58269116212,0
"1622",512,"normal","tolerance:0","error: 0%","strong","0ms","Normal","default",11.0834990758,10.870724,19.092296,23.92357,5781.47716687,65.0037746751,69.239604,1453.15353014,21.86755419566,0
"1623",512,"slowpoke_flat","tolerance:0","error: 0%","strong","0ms","Slow replica","default",32.1183913313,10.881556,100.919075,101.114833,5019.84193125,209.540154993,174.952959,1253.60013433,67.60274406364,0
"1624",512,"google","tolerance:0","error: 0%","strong","0ms",NA,"default",84.6420310821,99.037125,171.138956,338.60254,2405.31408527,450.738783119,444.774589,603.896489728,157.86138148948,0
"1626",512,"flat5","tolerance:0","error: 0%","strong","0ms",NA,"default",6.14633985331,5.780492,6.035089,11.153583,5808.02186215,22.6251270439,25.990585,1451.87985663,9.442097291428,0
"1627",2048,"normal","tolerance:0.1","error: 10%","strong","0ms",NA,"default",11.1811186926,10.836386,19.869432,31.109871,5866.16133906,31.9804350027,36.277738,1465.47745952,15.34098195462,0
"1628",2048,"google","tolerance:0.1","error: 10%","strong","0ms",NA,"default",71.6929119596,1.889628,248.770403,622.053584,5263.41892691,194.224512568,166.980089,1322.18408333,96.19923208128,0
"1630",2048,"flat5","tolerance:0.1","error: 10%","strong","0ms",NA,"default",6.64150938222,5.773045,6.053485,15.791096,5776.63951492,12.8208208381,15.749995,1440.35588917,7.877371673396,0
"1631",2048,"normal","tolerance:0.05","error: 5%","strong","0ms",NA,"default",11.1346709334,11.127144,19.498747,23.666603,5893.84052146,33.8859325649,37.730762,1478.2596315,15.6849232597,0
"1632",2048,"slowpoke_flat","tolerance:0.05","error: 5%","strong","0ms",NA,"default",21.0236573397,10.727239,100.924693,147.845354,5526.98886839,82.9064056105,33.222926,1387.5929992,33.40020699386,0
"1633",2048,"google","tolerance:0.05","error: 5%","strong","0ms",NA,"default",74.2827069401,1.983533,272.309681,654.017179,5131.6173408,216.38512725,171.200141,1277.39845414,102.70319100208,0
"1635",2048,"flat5","tolerance:0.05","error: 5%","strong","0ms",NA,"default",5.86012256058,5.802203,6.048256,6.354291,5811.61735915,12.9653141318,15.730889,1437.16077821,7.281160874824,0
"1636",2048,"normal","tolerance:0.01","error: 1%","strong","0ms",NA,"default",11.5217755823,11.293854,19.983985,26.292391,5819.66347633,39.6711087042,39.139337,1452.03562186,17.15164220668,0
"1637",2048,"slowpoke_flat","tolerance:0.01","error: 1%","strong","0ms",NA,"default",27.7569209022,10.704226,100.978927,180.197305,5774.95172366,121.310471385,127.479204,1441.84122301,46.46763099876,0
"1638",2048,"flat5","tolerance:0.01","error: 1%","strong","0ms",NA,"default",6.69029136419,5.777325,15.944822,16.163806,5807.20009974,17.3085221005,16.164735,1449.18757259,8.813937511452,0
"1640",2048,"flat5","tolerance:0","error: 0%","strong","0ms",NA,"default",9.31806886136,5.776141,16.75452,27.356583,5764.89091043,25.5805377589,26.076077,1446.02703502,12.570562640868,0
"1641",4096,"normal","tolerance:0.1","error: 10%","strong","0ms","Normal (high load)","default",10.9631362358,10.700042,19.010798,22.518696,5784.51336458,32.1446684818,36.022538,1432.29328772,15.199442685,0
"1643",4096,"flat5","tolerance:0.1","error: 10%","strong","0ms","High load","default",7.48974632112,5.77937,15.992337,16.269285,5770.71439818,15.2049811872,15.824579,1442.17011377,9.032793294336,0
"1644",4096,"normal","tolerance:0.05","error: 5%","strong","0ms","Normal (high load)","default",11.9261969278,10.989985,20.001727,32.814377,5856.30830016,33.3065671686,36.265559,1465.26294277,16.20227097596,0
"1646",4096,"flat5","tolerance:0.05","error: 5%","strong","0ms","High load","default",10.0851444606,5.730745,17.119916,19.909963,5757.38512813,16.3833057428,15.864734,1431.90788375,11.34477671704,0
"1647",4096,"normal","tolerance:0.01","error: 1%","strong","0ms","Normal (high load)","default",11.3207639317,11.29903,19.430363,23.176562,5874.02523435,41.1469652864,39.976849,1476.81229469,17.28600420264,0
"1648",4096,"flat5","tolerance:0.01","error: 1%","strong","0ms","High load","default",8.58927256481,5.799369,17.25318,18.564997,5885.79042277,19.7926388405,16.689787,1469.95751118,10.829945819948,0
"1649",4096,"google","tolerance:0.01","error: 1%","strong","200ms",NA,"default",967.06063593,943.93264,2061.547792,2582.709125,2583.88402339,1641.83264257,1534.652996,638.102514967,1102.015037258,0
"1650",4096,"normal","tolerance:0","error: 0%","strong","0ms","Normal (high load)","default",10.8267128079,10.620984,19.232606,24.050832,5755.01614614,64.568279781,68.552685,1443.1684654,21.57502620252,0
"1651",4096,"flat5","tolerance:0","error: 0%","strong","0ms","High load","default",9.70067543101,5.758922,17.866786,21.21397,5839.43280522,27.8359794885,27.886402,1459.05195072,13.327736242508,0
"1652",128,"normal","tolerance:0.1","error: 10%","strong","0ms",NA,"read_heavy",11.4323861431,11.116723,20.246568,28.677442,7100.37128044,50.3056008945,46.896212,71.9706372935,11.821118290614,0
"1653",128,"slowpoke_flat","tolerance:0.1","error: 10%","strong","0ms",NA,"read_heavy",18.5924723322,10.802134,100.965517,120.756989,4998.64771157,165.733580458,152.994196,48.9531469355,20.063883413458,0
"1654",128,"google","tolerance:0.1","error: 10%","strong","0ms",NA,"read_heavy",55.7148837288,2.238205,172.259507,395.744262,1973.6288668,411.308532838,430.175788,19.488180563,59.270820219892,0
"1656",128,"flat5","tolerance:0.1","error: 10%","strong","0ms","Uniform
(5ms)","read_heavy",7.71562714391,5.775622,16.421638,17.508585,6917.84384018,22.6336008397,17.218791,69.060396962,7.8648068808679,0
"1657",128,"normal","tolerance:0.1","error: 10%","strong","200ms",NA,"read_heavy",10.5171520285,10.372649,18.665264,24.45926,7089.52905646,145.952869924,216.764,69.2870497689,11.871509207455,0
"1658",128,"slowpoke_flat","tolerance:0.1","error: 10%","strong","200ms",NA,"read_heavy",16.0323458752,10.331754,100.323555,101.202558,5729.42446009,277.693586103,341.481362,56.8769412775,18.648958277478,0
"1659",128,"google","tolerance:0.1","error: 10%","strong","200ms",NA,"read_heavy",53.6647124793,1.955747,170.03909,333.107665,2022.39453848,611.452888995,646.353383,20.3983653179,59.242594244457,0
"1661",128,"flat5","tolerance:0.1","error: 10%","strong","200ms","Uniform
(5ms)","read_heavy",5.4480268654,5.315871,6.077186,6.216124,7070.91609216,111.801917467,38.161427,75.463450051,6.511565771416,0
"1662",128,"normal","tolerance:0.05","error: 5%","strong","0ms",NA,"read_heavy",11.8755200705,11.268552,20.17664,40.744483,7046.45833855,56.6640166477,59.20651,71.0338263387,12.323405036272,0
"1663",128,"slowpoke_flat","tolerance:0.05","error: 5%","strong","0ms",NA,"read_heavy",21.1494596268,10.811615,101.035344,210.937664,4871.05118161,191.619465086,166.622444,48.9611012246,22.854159681392,0
"1664",128,"google","tolerance:0.05","error: 5%","strong","0ms",NA,"read_heavy",54.397194294,2.249008,172.288358,385.783125,1810.42905968,437.436046147,439.516668,18.4013943922,58.22758281253,0
"1666",128,"flat5","tolerance:0.05","error: 5%","strong","0ms","Uniform
(5ms)","read_heavy",8.97359323615,5.745213,17.853817,19.192315,6910.02219397,23.7873205179,26.156196,69.7489865639,9.1217305089675,0
"1667",128,"normal","tolerance:0.05","error: 5%","strong","200ms",NA,"read_heavy",10.7568947565,10.620383,19.052024,22.467354,7027.52424987,186.832805331,244.004636,71.5077848371,12.517653862245,0
"1668",128,"slowpoke_flat","tolerance:0.05","error: 5%","strong","200ms",NA,"read_heavy",17.9645325796,10.332625,100.390997,101.219866,5388.24323443,331.306424361,352.679542,53.497379672,21.097951497414,0
"1669",128,"google","tolerance:0.05","error: 5%","strong","200ms",NA,"read_heavy",56.8933703073,1.988689,170.334209,408.600143,1916.35467758,635.391955514,647.255964,19.1279882577,62.678356159367,0
"1671",128,"flat5","tolerance:0.05","error: 5%","strong","200ms","Uniform
(5ms)","read_heavy",5.43931439008,5.310715,6.086036,6.223119,7094.79933532,167.57913003,219.066189,70.5402762972,7.0607125464792,0
"1672",128,"normal","tolerance:0.01","error: 1%","strong","0ms",NA,"read_heavy",11.4561496695,10.952474,20.309626,35.831779,6994.34898624,61.311750599,64.355846,70.2513170618,11.954705678795,0
"1673",128,"slowpoke_flat","tolerance:0.01","error: 1%","strong","0ms",NA,"read_heavy",21.1735114308,10.803448,100.992361,101.543739,4658.46593504,205.638975119,170.435797,46.3672857301,23.018166067682,0
"1674",128,"google","tolerance:0.01","error: 1%","strong","0ms",NA,"read_heavy",69.8996683119,2.34057,187.820995,548.431373,1779.22393253,447.61730713,449.786795,17.9756613858,73.676844700081,0
"1676",128,"flat5","tolerance:0.01","error: 1%","strong","0ms","Uniform
(5ms)","read_heavy",9.33620568638,5.742362,17.337468,18.78535,6712.82024348,26.6096820246,26.257931,67.797952627,9.5089404497622,0
